questionnaire_id,questionnaire_title,response_id,submitted_at_iso,rater_id,rater_username,book_id,book_title,book_url,question_id,question_scope,question_order,question_text,page_number,likert
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,1,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,2,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,3,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,4,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,5,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,6,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,7,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,8,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,9,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,10,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,11,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,12,5
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,13,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,14,4
10,Ed Sci Exp 2 Teacher,110,2025-08-29T04:21:16.493541+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,15,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,158,BOOK,1,How relevant is the text for an East-Asian international student who has recently moved to Adelaide?,,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,159,BOOK,2,How appropriate are the vocabulary and grammar for an early-intermediate EFL learner?,,3
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,160,BOOK,3,"Overall, how culturally appropriate are the images?",,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,161,BOOK,4,How likely are you to use this book with students similar to the above demographic?,,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,1,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,2,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,3,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,4,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,5,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,6,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,7,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,8,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,9,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,10,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,11,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,12,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,13,5
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,14,4
10,Ed Sci Exp 2 Teacher,251,2025-09-11T04:49:04.398586+00:00,134,Matt_C,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,15,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,158,BOOK,1,How relevant is the text for an East-Asian international student who has recently moved to Adelaide?,,4
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,159,BOOK,2,How appropriate are the vocabulary and grammar for an early-intermediate EFL learner?,,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,160,BOOK,3,"Overall, how culturally appropriate are the images?",,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,161,BOOK,4,How likely are you to use this book with students similar to the above demographic?,,2
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,1,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,2,4
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,3,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,4,4
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,5,4
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,6,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,7,3
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,8,2
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,9,3
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,10,3
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,11,4
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,12,5
10,Ed Sci Exp 2 Teacher,277,2025-09-15T03:41:02.767911+00:00,192,lorelei4106,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,148,PAGE,1,How well does the image correspond to the text?,13,2
