questionnaire_id,questionnaire_title,response_id,submitted_at_iso,rater_id,rater_username,book_id,book_title,book_url,question_id,question_scope,question_order,question_text,page_number,likert
11,Ed Sci Exp 2 Student,218,2025-09-06T10:13:17.752041+00:00,162,Maeshawg,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,108,BOOK,1,How engaging did you find the text?,,3
11,Ed Sci Exp 2 Student,218,2025-09-06T10:13:17.752041+00:00,162,Maeshawg,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,3
11,Ed Sci Exp 2 Student,258,2025-09-13T01:12:21.095225+00:00,188,yuki,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,108,BOOK,1,How engaging did you find the text?,,5
11,Ed Sci Exp 2 Student,258,2025-09-13T01:12:21.095225+00:00,188,yuki,324,"EFL Adaptation 1 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/324/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,5
11,Ed Sci Exp 2 Student,217,2025-09-06T10:07:52.249017+00:00,162,Maeshawg,325,"EFL Adaptation 2 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/325/,108,BOOK,1,How engaging did you find the text?,,5
11,Ed Sci Exp 2 Student,217,2025-09-06T10:07:52.249017+00:00,162,Maeshawg,325,"EFL Adaptation 2 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/325/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,4
11,Ed Sci Exp 2 Student,259,2025-09-13T01:17:15.334442+00:00,188,yuki,325,"EFL Adaptation 2 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/325/,108,BOOK,1,How engaging did you find the text?,,4
11,Ed Sci Exp 2 Student,259,2025-09-13T01:17:15.334442+00:00,188,yuki,325,"EFL Adaptation 2 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/325/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,4
11,Ed Sci Exp 2 Student,220,2025-09-06T10:30:43.390301+00:00,162,Maeshawg,334,"EFL Adaptation 3 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/334/,108,BOOK,1,How engaging did you find the text?,,5
11,Ed Sci Exp 2 Student,220,2025-09-06T10:30:43.390301+00:00,162,Maeshawg,334,"EFL Adaptation 3 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/334/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,4
11,Ed Sci Exp 2 Student,262,2025-09-13T01:22:02.775445+00:00,188,yuki,334,"EFL Adaptation 3 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/334/,108,BOOK,1,How engaging did you find the text?,,3
11,Ed Sci Exp 2 Student,262,2025-09-13T01:22:02.775445+00:00,188,yuki,334,"EFL Adaptation 3 (gpt-image-1, gpt-5, Chinese glosses)",/accounts/public_content/334/,109,BOOK,2,Would this text have taught you vocabulary and grammar that later might have been useful to you?,,5
